,Issue_id,Duplicated_issue,Title,Description
501,1937.0,,['faulty'],"['delete', 'action', 'target', 'active', 'activate', 'navigator', 'delete', 'action', 'enable', 'selection', 'provider', 'delete', 'action', 'disable', 'targetted', 'create', 'global', 'action', 'action', 'enable', 'delete', 'activate', 'navigator', 'delete', 'action', 'enable', 'selection', 'provider', 'delete', 'action', 'disable', 'plugin', 'action', 'receive', 'notification', 'selection', 'targetted', 'selection', 'current', 'behavior', 'implement', 'workbench', 'faulty', 'getselection', 'call', 'active', 'selection', 'provider', 'getselection', 'return', 'activate', 'selection', 'provider', 'contain', 'selection', 'activate', 'selection', 'provider', 'inconsistenty', 'return', 'getselection', 'change', 'resolve', 'active', 'change', 'active', 'selection', 'provider', 'selection', 'indicate', 'selection', 'undefined', 'selection', 'listeners', 'notify', 'change', 'selection', 'occur', 'listeners', 'latest', 'getselection', 'apiwise', 'specify', 'selection', 'recommend', 'add', 'explanation', 'listeners', 'notify']"
502,1938.0,,"['icellmodifier', 'modify', 'pass', 'element', 'gcqzom']","['modify', 'method', 'icellmodifier', 'pass', 'widget', 'element', 'object', 'contrary', 'speced', 'itpuiall', 'object', 'icellmodifier', 'receive', 'break', 'change']"
503,1939.0,,"['standard', 'components', 'misalign', 'edit', 'description', 'gcrcdu']","['description', 'shift', 'pixels', 'visually', 'annoy', 'support', 'misalign', 'editor', 'dialog', 'instead', 'dialog', 'edit', 'description', 'choose', 'priority', 'severity', 'completion', 'status', 'detail', 'problems', 'support']"
504,1940.0,,"['examples', 'inputdialog', 'operation', 'cancel']","['inputdialog', 'dialogcancel', 'cancel', 'action', 'senders', 'examples', 'createnewfile', 'editperson', 'editperson', 'renamefile', 'renamefirstname', 'return', 'return', 'dialogcancel', 'create', 'move', 'active', 'texteditors', 'active', 'examples']"
505,1941.0,,"['workbench', 'meaningful']","['workbench', 'format', 'perspective', 'eclipse', 'workbench', 'perspective', 'define', 'look', 'information', 'important', 'window', 'productname', 'perspective', 'similar', 'justification', 'workbench', 'default', 'perspective', 'look', 'workspace', 'resource', 'perspective', 'resource', 'eclipse', 'workbench', 'create', 'project', 'navigator', 'select', 'invoke', 'window', 'resource', 'window', 'select', 'project', 'important', 'feature', 'allow', 'scoping', 'increase', 'scalability', 'project', 'window', 'resource', 'eclipse', 'workbench', 'window', 'select', 'second', 'project', 'invoke', 'window', 'resource', 'window', 'windows', 'caption', 'clearly', 'present', 'different', 'information', 'title', 'useless', 'problem', 'occur', 'create', 'single', 'window', 'resolve', 'title', 'workspace', 'resource', 'perspective', 'project', 'resource', 'perspective', 'project', 'resource', 'perspective', 'element', 'change', 'format', 'distinguish', 'information', 'allow', 'distinguish', 'windows', 'have', 'windows', 'product', 'distinguishable', 'proposal']"
506,1942.0,,"['workbench', 'navigator', 'activate', 'default', 'default', 'perspective']","['workbench', 'resource', 'navigator', 'select', 'perspective', 'chance', 'active', 'default', 'perspective', 'open', 'active', 'remember', 'reactivate', 'workbench', 'restart']"
507,1943.0,,"['allow', 'create', 'project', 'different', 'case', 'gcssjb']","['allow', 'create', 'project', 'different', 'case', 'create', 'project', 'create', 'project', 'appear', 'distinct', 'project', 'directory']"
508,1944.0,,"['editor', 'select', 'external', 'editor', 'browse']","['external', 'program', 'external', 'program', 'window', 'extension', 'editors', 'preference', 'editor', 'select', 'browse', 'select', 'cwinntexe', 'default', 'log', 'swtwinnt']"
509,1945.0,,"['properties', 'dialog', 'properties', 'wizard']","['properties', 'wizard', 'button', 'button', 'gray', 'change', 'property', 'modify', 'property']"
510,1946.0,,"['editor', 'mutliple', 'editor', 'contributors', 'gcuhnr']",[]
511,1947.0,2172.0,"['dialogs', 'errors', 'dialogs']","['release', 'open', 'detail', 'unable', 'detail', 'assume', 'want', 'confirm', 'errordialog', 'move']"
512,1948.0,,"['destinctive', 'perspective']","['perspectives', 'distinctive', 'easily', 'distinguish', 'perspective', 'defualt', 'perspectives', 'perspectives', 'supply', 'consider', 'make', 'require', 'optional', 'extension', 'freeze', 'consider', 'different', 'resource', 'perspective', 'perspectives', 'supply']"
513,1949.0,,"['crash', 'existant', 'delete']","['create', 'result', 'editor', 'create', 'result', 'editor', 'select', 'unfindable', 'invoke', 'delete', 'result', 'vajava', 'disappear', 'relate', 'problem', 'filename', 'currently', 'work']"
514,1950.0,,"['shortcut', 'replace', 'perspective']","['press', 'replace', 'perspective', 'shortcut', 'button', 'resources', 'perspective', 'active', 'correct', 'behavior', 'shouldnt', 'disable', 'switch', 'perspective', 'button', 'switch', 'resources', 'perspective', 'helpful', 'understand', 'button', 'switch', 'default', 'perspective', 'default']"
515,1951.0,,"['shortcut', 'button']","['shortcut', 'button', 'window', 'window', 'replace', 'perspective', 'replace', 'perspective', 'current', 'perspective', 'current', 'perspective', 'window']"
516,1952.0,,"['replace', 'button', 'confuse']","['window', 'current', 'window', 'replace', 'button', 'shortcut', 'perspective', 'create', 'default', 'perspective', 'indication', 'default', 'perspective', 'default', 'perspective', 'action', 'select', 'unclear', 'happen', 'button', 'press', 'suggestion', 'default', 'perspective', 'display', 'usability', 'suggestion']"
517,1953.0,,"['current', 'perspective', 'clearly', 'define']","['resource', 'perspective', 'delete', 'navigator', 'invoke', 'perspective', 'current', 'layout', 'perspective', 'replace', 'notice', 'current', 'perspective', 'visible', 'suggestion', 'current', 'perspective', 'normally']"
518,1954.0,,"['correspond', 'windows', 'choice']","['create', 'navigator', 'regular', 'background', 'transparent', 'editor', 'inactive', 'differ', 'slightly', 'inactive', 'create', 'windows', 'explorer', 'wordpad', 'different', 'create', 'lookup', 'windows']"
519,1955.0,,"['import', 'export', 'selection', 'import']","['create', 'project', 'import', 'select', 'specify', 'import', 'import', 'specify', 'things', 'detail', 'dialog', 'deselect']"
520,1956.0,,['reorder'],"['clients', 'rearrange', 'dock']"
521,1957.0,,"['switch', 'regular']","['possible', 'switch', 'dock', 'regular', 'have', 'pushpin', 'double', 'click', 'switch', 'regular']"
522,1958.0,,"['end', 'editors', 'open']","['option', 'editor', 'open', 'change', 'content', 'selection', 'change', 'navigator', 'option', 'cancel', 'option', 'editor']"
523,1959.0,,"['viewer', 'support', 'place', 'button', 'toolbar']","['viewer', 'package', 'debuggers', 'variables', 'provide', 'clients', 'button', 'toolbar', 'have', 'toolbar']"
524,1960.0,,['action'],"['action', 'switch', 'switch', 'regular', 'switch', 'normal', 'undock', 'recommend', 'switch']"
525,1961.0,,"['variable', 'location', 'toolbar', 'button']","['perspective', 'doiulbe', 'click', 'package', 'source', 'select', 'element', 'button', 'button', 'select', 'javaopen', 'source', 'select', 'element', 'button', 'toolbar', 'confuse']"
526,1962.0,,"['incorrect', 'behavior', 'perspective', 'editor']","['perspectives', 'perspective', 'modify', 'switch', 'perspective', 'select', 'current', 'perspective', 'close', 'dialog', 'ask', 'modify', 'cancel', 'perspective', 'remain', 'perspective', 'close', 'editors', 'close', 'perspectives', 'cancel', 'remove', 'cancel', 'button', 'scenario', 'occur', 'consistent', 'algorithm', 'close', 'windows', 'dialog', 'appear', 'close', 'progress', 'start', 'fix', 'follow', 'problems', 'different', 'scenarios', 'close', 'close', 'window', 'close', 'window', 'close', 'workbench', 'editors', 'content', 'edit', 'different', 'editors', 'close', 'single', 'editor', 'editors', 'open', 'depend', 'close', 'window', 'editors', 'window', 'different', 'window', 'close', 'workbench', 'editors', 'content', 'open', 'decide', 'ieditorpart', 'implement']"
527,1963.0,,"['dialog', 'support', 'double']","['choose', 'dialog', 'perspectives', 'perspective', 'select', 'double', 'click', 'dismiss', 'dialog']"
528,1964.0,,"['globalactions', 'specify']","['select', 'editundo', 'visual', 'undo', 'things', 'type', 'autocorrect']"
529,1965.0,7743.0,"['perspectives', 'close', 'previous', 'perspective']","['activate', 'navigator', 'choose', 'perspective', 'perspective', 'confuse', 'regular', 'perspective', 'choose', 'perspective', 'close', 'generalize', 'close', 'perspective']"
530,1966.0,,"['globalactions', 'obvious', 'search', 'replace']","['look', 'obvious', 'findreplace', 'search', 'search', 'resources', 'editor', 'better']"
531,1967.0,,"['windows', 'screen']","['jremotifsdk', 'wizard', 'correctly', 'preferences']"
532,1968.0,,"['directory', 'selection', 'dialog']","['directory', 'selection', 'dialog', 'notice', 'select', 'directories', 'directory', 'instead']"
533,1969.0,,"['miss', 'dialog']","['select', 'perspectiveshow', 'viewothers', 'dialog', 'category', 'notice', 'space', 'expand', 'category', 'notice', 'label', 'rightlike', 'make', 'label']"
534,1971.0,,"['detach', 'belong', 'workbench']","['workbench', 'detach', 'windows', 'workbench', 'window', 'detach', 'windows', 'workbench', 'windows', 'detach', 'windows', 'belong', 'workbench', 'window', 'minimize', 'minimize', 'associate', 'detach']"
535,1972.0,,"['detach', 'window', 'usuability', 'suggestions']","['itpuiall', 'detach', 'belong', 'workbench', 'itpuiall', 'minimize', 'detach', 'window', 'detach', 'window', 'palettes', 'remember', 'product', 'implement', 'palette', 'helpful', 'notice', 'detach', 'window', 'workbench', 'window', 'shuffle', 'windows', 'graphics', 'package', 'handle', 'work', 'palette', 'editor', 'palette', 'editor', 'enter', 'palette', 'hover', 'specific', 'palette', 'topwithout', 'click', 'detach', 'windows']"
536,1973.0,,"['property', 'update']","['possible', 'implement', 'property', 'update', 'instead', 'update', 'selection', 'visible', 'property', 'require', 'server', 'need']"
537,1974.0,,['second'],"['create', 'project', 'expand', 'project', 'select', 'classpath', 'invoke', 'default', 'editor', 'result', 'second', 'editor', 'editor', 'repeat', 'result', 'second', 'productivity', 'open', 'default', 'editor', 'second', 'load', 'accord', 'optimizeit', 'editor', 'quickly', 'reproduce', 'windows']"
538,1975.0,,"['preferences', 'immediately']","['eclipse', 'choose', 'window', 'preferences', 'welcome', 'dialog', 'set', 'eclipse', 'process', 'welcome', 'dialog', 'probably', 'apply', 'dialog', 'settings', 'settings', 'immediately', 'certain', 'functionality', 'preview', 'get', 'preferece', 'dialog', 'individual', 'believe', 'dialog', 'strore', 'longer', 'dialog', 'preferencepages', 'solution', 'savestore', 'method', 'ipreferencepage', 'addition', 'method', 'break', 'change', 'suspect', 'actually', 'affect', 'implement', 'methods', 'preferencepage', 'suspect', 'implementations', 'propose', 'preferencestore', 'preferencepage', 'ipreferencepage', 'transfer', 'versions', 'repository', 'minimal', 'break', 'change', 'clients', 'implement', 'ipreferencepage', 'directly', 'clients', 'implement', 'directly', 'possible', 'likely', 'clients', 'subclassing', 'standard', 'implementation', 'preferencepage', 'preferencestore', 'problem', 'severe', 'change', 'proceed', 'document', 'break', 'change', 'client', 'currently', 'reimplementing', 'preferences', 'call', 'method', 'implementation', 'clients', 'extend', 'reimplement', 'method', 'additional', 'break', 'change', 'document', 'client', 'reimplement', 'break', 'change', 'specific', 'comment', 'version', 'comment', 'nonjavadoc', 'ipreferencepage', 'javadoc', 'comment', 'subclasses', 'override', 'subclasses', 'extend']"
539,1976.0,,"['navigator', 'navigator', 'visible']","['navigator', 'action', 'select', 'wildcards', 'default', 'editor', 'acceptable', 'editor', 'select', 'editor']"
540,1977.0,,['editor'],"['editor', 'unfortunate', 'editor', 'instead', 'operation', 'operation', 'add', 'feature', 'fairly', 'address', 'drag', 'editor', 'editors', 'open', 'proper', 'solution', 'instead', 'implement', 'solution']"
541,1978.0,,['shortcut'],"['shortcut', 'zoom', 'action']"
542,1979.0,,"['annoy', 'expand', 'editor', 'close']","['annoy', 'editor', 'automatically', 'expand', 'navigator', 'reveal', 'select', 'editor', 'close', 'editor', 'necessarily', 'immediately', 'work', 'interrupt', 'workflow', 'navigator', 'suddenly', 'context', 'work', 'particularly', 'annoy', 'comparisons', 'catchupreleases', 'editors', 'finish', 'release', 'navigator', 'random', 'happen', 'editor']"
543,1980.0,,"['effect', 'hit', 'folder', 'wizards']","['create', 'project', 'project', 'folder', 'select', 'folder', 'wizard', 'container', 'project', 'filefolder', 'container', 'change', 'hit', 'container', 'pass', 'container', 'selection', 'select', 'cause', 'container', 'change', 'behavior', 'expect', 'container', 'selection', 'available', 'click', 'browse', 'button', 'fire', 'selection', 'swtwinnt', 'set', 'selection', 'defer', 'pending', 'change']"
544,1981.0,,"['switch', 'perspectives']","['current', 'perspective', 'options', 'perspectives', 'window', 'switch', 'see', 'support', 'perspective', 'persist', 'close', 'multiple', 'visible', 'easier']"
545,1982.0,,"['viewers', 'setselection', 'iselection', 'boolean']","['comment', 'claim', 'updateselection', 'selection', 'current', 'selection', 'appear', 'review', 'selection', 'change', 'callbacks', 'occur', 'comment', 'implementation', 'oversight', 'rely', 'update', 'viewer', 'selection', 'notify', 'listeners', 'selection', 'tweak', 'vsetselection', 'better', 'cause', 'problems', 'override', 'method', 'spurious', 'update', 'selection', 'selection', 'remove', 'curious', 'cause', 'problems', 'setselection', 'selection', 'filter', 'duplicate', 'reply', 'rapidly', 'step', 'thread', 'start', 'stop', 'ensure', 'select', 'reveal']"
546,1983.0,,"['properties', 'propertysheet', 'keyboard', 'navigation', 'problems']","['keyboard', 'navigation', 'cause', 'boolean', 'value', 'change', 'navigate', 'active', 'dismiss', 'editor', 'escape', 'feature', 'checkboxcell', 'editor', 'property', 'instead', 'remove', 'property', 'descriptor', 'editor', 'discourage', 'updown', 'arrrows', 'allow', 'itpuiall', 'disable', 'propertysheet', 'editor', 'updown', 'navigate', 'actually', 'navigate', 'press', 'escape', 'wait', 'swtall', 'ccombo', 'invisible']"
547,1984.0,,"['undeclared', 'category', 'attribute', 'toss']","['happen', 'category', 'attribute', 'mention', 'undeclared', 'category', 'contribute', 'extension', 'reproduce', 'create', 'plugin', 'contribute', 'extension', 'mention', 'undeclared', 'category', 'category', 'attribute', 'element', 'eclipse', 'perspective', 'expand', 'categories', 'observe', 'expectation', 'category', 'undeclared', 'expect', 'omit', 'category', 'attribute', 'entirely', 'helpful', 'write', 'platform', 'workbench', 'observe', 'expectation', 'content', 'pluginxml', 'plugin', 'namehello', 'version', 'require', 'import', 'require', 'runtime', 'library', 'namehellozip', 'runtime', 'extension', 'namehello', 'extension', 'plugin', 'content', 'package', 'comexamplejeem', 'import', 'import', 'import', 'public', 'helloworld', 'extend', 'viewpart', 'flabel', 'public', 'flabel', 'flabelsettext', 'public', 'setfocus', 'flabelsetfocus', 'excerpt', 'problems', 'encounter', 'load', 'plugin', 'registry', 'children', 'plugin', 'plugin', 'plugin', 'plugin', 'plugin', 'plugin', 'unknown', 'extension', 'specify', 'plugin', 'unknown', 'extension', 'specify', 'plugin', 'unknown', 'extension', 'specify', 'plugin', 'children']"
